स्थिति,सूत्र,टिप्पणी
आ॒पॢँ,-,-
आ॒पॢँ,उपदेशेऽजनुनासिक इत् (1.3.2),ऌकारस्य इत्संज्ञा
आ॒प्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
आ॒प्,अनुदात्तङित आत्मनेपदम् (1.3.12),आत्मनेपदसंज्ञा
आप्,एकाच उपदेशेऽनुदात्तात् (7.2.10),धातुः अनिट्
