स्थिति,सूत्र,टिप्पणी
त्रसीँ,-,-
त्रसीँ,उपदेशेऽजनुनासिक इत् (1.3.2),ईकारस्य इत्संज्ञा
त्रस्,तस्य लोपः (1.3.9),इत्संज्ञकलोपः
त्रस्,शेषात् कर्तरि परस्मैपदम् (1.3.78),परस्मैपदसंज्ञा
